text,label
"Les médicaments traditionnels de l' extérieur de l' Union européenne , tels que les médicaments chinois , pourront répondre à l' exigence des 50 années d' utilisation .",Scotland
"Toutefois , je suis d' accord avec les acteurs du secteur de l' herboristerie pour demander une plus grande flexibilité dans l' évaluation des produits originaires de l' extérieur de l' Union européenne .",Scotland
"Le plus important est de garder à l' esprit que la pertinence de la preuve apportée par une utilisation traditionnelle prévaut sur l' origine géographique d' un produit .",Scotland
"Cette directive mérite d' être examinée à la lumière de l' ensemble des faits , dans l' intérêt de la santé publique , de la confiance des consommateurs et de l' élargissement du choix sur le marché .",Scotland
"L' idée générale de ce rapport est dans la lignée des objectifs du Sommet de Lisbonne et perpétue l' attitude progressiste dont a toujours fait preuve le Parlement .",Scotland
"Ce rapport devrait également renforcer le courage nouveau dont fait preuve la Commission dans les domaines de la biotechnologie et des sciences du vivant .",Scotland
"Quel contraste saisissant , par contre , avec le Conseil de ministres qui , cette semaine encore , a montré son incapacité totale à donner suite aux objectifs établis par ses soins à Lisbonne .",Scotland
"Le Conseil ' concurrence ' - quel abus de langage ! - n' a pu trouver de consensus sur la juridiction apte à régler les différends en matière de brevets communautaires .",Scotland
"Quel espoir y a-t -il de concrétiser le potentiel de l' Europe dans ce domaine dès lors que le Conseil accuse un retard d' au moins un an sur l' échéancier qu' il s' est imposé pour parvenir à un accord sur cette question cruciale ?",Scotland
"Sans solution financièrement intéressante en matière de brevetabilité des droits de propriété intellectuelle , qu' est -ce qui peut motiver nos scientifiques ?",Scotland
"Madame Damião , merci de nous faire espérer qu' il y ait un réel espoir pour la biotechnologie et les sciences du vivant en Europe .",Scotland
"Monsieur le Président , je m' exprime aujourd'hui au nom de M. Evans , rapporteur fictif pour le groupe PPE-DE .",Scotland
"Il regrette vivement de ne pouvoir être ici aujourd'hui .",Scotland
"Nous avons suggéré quelques amendements à ces rapports dans le but d' encourager davantage le libre-échange .",Scotland
"Ces dernières années , l' Union européenne s' est concentrée à juste titre sur la nécessité de renforcer la concurrence et d' élargir le choix des consommateurs ; pour ce faire , elle a souvent usé de son pouvoir de manière profitable et positive .",Scotland
"Le développement du libre-échange et la limitation des subventions inéquitables ont donné un résultat des plus positifs .",Scotland
"Tout comme ces politiques se sont avérées très profitables pour les entreprises et les consommateurs lorsque mon pays , alors dirigé par un gouvernement conservateur , a redécouvert et exploité ces pratiques dans les années ' 80 , elles en font aujourd'hui autant dans le reste de l' Union européenne .",Scotland
"Stimuler le renforcement de la concurrence est une tâche énorme .",Scotland
"Au cours des trente années qui ont suivi la seconde guerre mondiale , les aides d' État et le protectionnisme étaient moins controversés .",Scotland
"Ces idées traditionnelles et intérêts bien établis restent difficiles à combattre , surtout dans un climat où les adversaires du libre-échange ont souvent les slogans les plus accrocheurs .",Scotland
"Heureusement , nous pouvons compter sur le commissaire Monti , une personne convaincue que l' ouverture des marchés et la libéralisation des échanges sont profitables pour tout le monde .",Scotland
"Nous lui sommes particulièrement reconnaissants d' avoir lutté sans relâche contre tout ce qui fait obstacle au développement d' un marché équitable , qu' il s' agisse des cartels ou des subventions .",Scotland
"Le rapport de M. Herzog porte sur le tout nouveau tableau de bord des aides d' État .",Scotland
"Un outil on ne peut plus utile .",Scotland
"Nous nous félicitons de cette introduction et espérons qu' il sera utilisé de manière dynamique et enthousiaste .",Scotland
"Le fait qu' il fasse allusion à une baisse des aides d' État , même si elle demeure insuffisante pour nous , est tout à fait encourageant .",Scotland
"Les disparités entre les pays montrent que certains États membres concèdent jusqu'à trois fois plus d' aides d' État que d' autres .",Scotland
"Nous espérons que ce tableau de bord encouragera les États membres à poursuivre et à accélérer leurs réformes et qu' il facilitera les réformes que prendront les nouveaux États membres après leur adhésion en 2004 .",Scotland
"Le rapport de M. Lipietz se penche quant à lui sur la politique de la concurrence en général et nous nous réjouissons de constater qu' il reflète bon nombre de nos inquiétudes .",Scotland
"Plus particulièrement , le rapport met en évidence l' absence de progrès dans le domaine de la libéralisation des marchés du gaz et de l' électricité et demande avec insistance la mise en ? uvre de mesures visant à ouvrir les marchés européens dans les secteurs de l' énergie , des transports et des services postaux .",Scotland
"Le rapport félicite à juste titre le commissaire Monti et ses services pour leur approche .",Scotland
"Nous ne pouvons que l' encourager , au sein de ce Parlement , à poursuivre dans la voie qu' il a choisie .",Scotland
"Je terminerai en demandant au Parlement de juger favorablement la poursuite des politiques de l' Union européenne dans ces domaines .",Scotland
"J' espère que le Parlement approuvera nos amendements et que de nouveaux progrès seront enregistrés dans les prochaines années .",Scotland
"Monsieur le Président , je souhaite demander aux auteurs des amendements 31 et 37 de préciser si ceux-ci couvrent l' interdiction du clonage thérapeutique d' embryons humains .",Scotland
"C' est pourquoi je suis consterné d' avoir lu que la commissaire suggérait que Gibraltar était en quelque sorte responsable du fait de ne pas avoir inspecté le navire .",Scotland
"Permettez -moi de signaler à la commissaire que le Prestige n' a mouillé qu' une seule fois dans le port de Gibraltar au cours des cinq dernières années et qu' il n' est même pas entré dans le port ; le ravitaillement s' est fait en dehors de celui-ci .",Scotland
"À cette période , le navire a également mouillé dans plusieurs autres ports , dont Algésiras , Las Palmas , Dunkerque , Cork , Rotterdam et Kalamata .",Scotland
"Nous avons un dicton à Glasgow : si vous habitez dans une serre , ne couchez pas avec votre jardinier !",Scotland
"Après le naufrage du Braer au large des côtes écossaises en 1992 , Neil Kinnock a proposé une législation sur les navires à double coque .",Scotland
"Comme la commissaire l' a souligné à juste titre , cette proposition législative a été reportée à 2015 par le Conseil .",Scotland
"Il nous faut cependant une nouvelle réglementation dès maintenant pour combler les lacunes .",Scotland
"Monsieur le Président , je voudrais juste exprimer ma plus profonde sympathie par rapport aux propos de M. Nogueira Román .",Scotland
"En Écosse , nous avons récemment connu une mésaventure similaire avec le désastre du Braer .",Scotland
"Mais ce n' est pas ce dont je voulais parler ce soir .",Scotland
"Je voudrais évoquer le sujet actuellement brûlant de l' accès à la Cour de justice , et surtout le droit d' accès semi-privilégié en ce qui concerne les régions jouissant de pouvoirs législatifs .",Scotland
"La commission des affaires constitutionnelles a eu une discussion la semaine passée à ce sujet , lequel sera abordé comme une question très controversée par cette Assemblée d' ici deux semaines .",Scotland
"Le débat de ce soir sur la pêche soulève un exemple intéressant qui montre bien la réalité de la question .",Scotland
